Date,Open,High,Low,Close
8/7/19,39578.03125,40471.73828,39479.46875,40432.35938
8/8/19,40496.07031,40699.85156,40390.03906,40439.42188
8/9/19,40463.75,40501.69922,40110.92188,40421.28125
8/12/19,40311.12109,40347.37891,39810.14063,39851.21094
8/13/19,39786.26953,40010.87109,39430.80078,39476.5
8/14/19,39345.57031,39351.23828,38562.12891,38650.08984
8/15/19,38622.44141,38858.28906,38265.51172,38574.17969
8/16/19,38636.21875,39374.71094,38611.05859,39339.55078
8/19/19,39396.5,39830.30078,39352.39063,39556.32031
8/20/19,39551.57031,39842.94922,39435.67188,39700.05078
8/21/19,39780.30078,40122.44922,39697.10156,40076.03906
8/22/19,40072.37109,40378.73047,40023.67969,40144.23828
8/23/19,40000.89063,40226.64844,39782.73047,39862.07031
8/26/19,39915.57031,40144.82031,39887.62109,40081.71875
8/27/19,40105.19141,40721.35938,40105.19141,40648.96875
8/28/19,40654.39063,41065.42188,40580.96094,40941.96094
8/29/19,41030.12891,42005.33984,41030.12891,41831.30078
8/30/19,42000.89063,42680.23047,41898.67188,42622.5
9/2/19,42621.87109,42621.87109,41988.01172,42108.23047
9/3/19,42222.28125,42237.39844,41724.23047,41826.55078
9/4/19,41934.42969,42359.89063,41901.98047,42324.46875
9/5/19,42495.98047,42768.62109,42475.5,42731.48047
9/6/19,42873.60156,43037.26172,42615.30859,42707.66016
9/9/19,42808.23047,43231.51953,42555.82031,42662.46875
9/10/19,42607.98828,42860.28906,42402.64844,42588.10156
9/11/19,42607.67188,42809.05078,42483.10156,42749.17188
9/12/19,42798.12891,43030.26953,42589.12891,42670.41016
9/13/19,42716.87109,42995.32813,42675.87891,42841.46094
9/17/19,42823.51172,43486.62109,42743.26172,43448.94141
9/18/19,43396.19141,43456.85938,42902.37109,43070.33984
9/19/19,43102.80859,43139.03125,42937.05859,43017.46094
9/20/19,43084.33984,43665.94141,43014.51953,43559.44922
9/23/19,43436.21875,43531.71875,43401.57031,43507.94922
9/24/19,43497.67188,43560.05078,43051.21875,43099.32813
9/25/19,43099.01172,43099.01172,42563.07031,43014.07813
9/26/19,43051.01172,43220.83984,42835.32031,42984.75
9/27/19,43042.44922,43042.44922,42750.16016,42857.57813
9/30/19,42782.07031,43230.64844,42776.42188,43011.26953
10/1/19,43006.12109,43110.30078,42863.48828,42937.16016
10/2/19,42787.53906,42804.46094,42128.96875,42222.89844
10/3/19,42202.66016,42504.08984,42107.01172,42443.30859
10/4/19,42457.55078,43448.64063,42426.82813,43416.89844
