Security,TLEVICPO MM Equity                                              ,,,,,,,,,,,
Start Date,31/12/2009 00:00,,,,,,,,,,,
End Date,04/10/2019 00:00,,,,,,,,,,,
Period,D,,,,,,,,,,,
Currency,MXN,,,,,,,,,,,
,,,,,,,,,,,,
Date,PX_LAST,Change,% Change,PX_OPEN,Change,% Change,PX_HIGH,Change,% Change,PX_LOW,Change,% Change
12/02/2019,48.34,0.98,2.069256757,47.27,-0.09,-0.190033784,48.65,1.29,2.723817568,47.27,-0.09,-0.190033784
11/02/2019,47.36,0.19,0.402798389,47,-0.17,-0.360398558,47.88,0.71,1.505193979,46.86,-0.31,-0.657197371
08/02/2019,47.17,-0.7,-1.462293712,47.98,0.11,0.229789012,47.98,0.11,0.229789012,46.9,-0.97,-2.026321287
07/02/2019,47.87,-0.9,-1.84539676,48.75,-0.02,-0.041008817,48.75,-0.02,-0.041008817,46.55,-2.22,-4.551978675
06/02/2019,48.77,-1.02,-2.048604137,49.95,0.16,0.321349669,50.55,0.76,1.526410926,48.61,-1.18,-2.369953806
05/02/2019,49.79,0.89,1.8200409,48.78,-0.12,-0.245398773,49.95,1.05,2.147239264,48.68,-0.22,-0.449897751
01/02/2019,48.9,1.09,2.27985777,47.89,0.08,0.167329011,49.3,1.49,3.116502824,47.85,0.04,0.083664505
31/01/2019,47.81,1.64,3.552090102,46.34,0.17,0.368204462,48.2,2.03,4.396794455,46.34,0.17,0.368204462
30/01/2019,46.17,-0.52,-1.11372885,46.8,0.11,0.235596487,46.84,0.15,0.321267937,44.85,-1.84,-3.9408867
29/01/2019,46.69,-0.47,-0.996607294,47.27,0.11,0.233248516,47.59,0.43,0.911789652,46.51,-0.65,-1.378286684
28/01/2019,47.16,-0.02,-0.042390844,47.29,0.11,0.23314964,48.49,1.31,2.776600254,46.47,-0.71,-1.504874947
25/01/2019,47.18,0.72,1.549720189,46.46,0,0,47.5,1.04,2.238484718,46,-0.46,-0.99009901
24/01/2019,46.46,1.2,2.651347768,45.45,0.19,0.41979673,46.64,1.38,3.049049934,44.45,-0.81,-1.789659744
23/01/2019,45.26,-0.86,-1.864700781,46.15,0.03,0.065047702,46.52,0.4,0.867302689,43.58,-2.54,-5.507372073
22/01/2019,46.12,-2.21,-4.572729154,48.45,0.12,0.248292986,48.45,0.12,0.248292986,45.84,-2.49,-5.152079454
21/01/2019,48.33,0.63,1.320754717,48.09,0.39,0.817610063,48.48,0.78,1.635220126,47.43,-0.27,-0.566037736
18/01/2019,47.7,-0.13,-0.271795944,48.26,0.43,0.899017353,48.6,0.77,1.609868284,47.5,-0.33,-0.68994355
17/01/2019,47.83,-0.92,-1.887179487,48.92,0.17,0.348717949,49.29,0.54,1.107692308,47.57,-1.18,-2.420512821
16/01/2019,48.75,-0.43,-0.874339162,49.3,0.12,0.244001627,49.73,0.55,1.118340789,48.4,-0.78,-1.586010573
15/01/2019,49.18,0.84,1.737691353,48.22,-0.12,-0.248241622,49.5,1.16,2.399669011,47.81,-0.53,-1.096400496
14/01/2019,48.34,1.32,2.807316036,47.02,0,0,48.78,1.76,3.743088048,46.5,-0.52,-1.105912378
11/01/2019,47.02,-0.87,-1.816663186,48,0.11,0.229693047,48,0.11,0.229693047,46.7,-1.19,-2.48486114
10/01/2019,47.89,-1.32,-2.68238163,49.21,0,0,49.21,0,0,47.74,-1.47,-2.987197724
09/01/2019,49.21,0.02,0.04065867,49.31,0.12,0.243952023,49.87,0.68,1.382394796,48.97,-0.22,-0.447245375
